"work","workDate","relatedConceptsWork"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C2779851234"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C75473681"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C179104552"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C523597863"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C2780657402"
"https://semopenalex.org/work/W4293835411","2022-08-30","https://semopenalex.org/concept/C2777516457"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C15083742"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293588875","2022-08-30","https://semopenalex.org/concept/C3019692148"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C41008148"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C49040817"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C57863236"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C76155785"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C145148216"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C127162648"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C177322064"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293567541","2022-08-30","https://semopenalex.org/concept/C32022120"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C190283241"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C181389837"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C2780035454"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C150394285"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C2779820397"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C179366358"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C27983359"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C2780596747"
"https://semopenalex.org/work/W4293769465","2022-08-29","https://semopenalex.org/concept/C2777228702"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C104317684"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C127413603"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C187320778"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C523546767"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C2780035454"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C2780902518"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C58123911"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C2781009140"
"https://semopenalex.org/work/W4293464027","2022-08-29","https://semopenalex.org/concept/C136622501"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C203014093"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C8891405"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C2780674031"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C2777701055"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C15083742"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C2776107976"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4293662865","2022-08-29","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C41008148"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C1491633281"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C15083742"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4294622391","2022-08-27","https://semopenalex.org/concept/C2779820397"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C203014093"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C8891405"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C1491633281"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C143998085"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C535046627"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C2777701055"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C2776107976"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C10882517"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C2778326572"
"https://semopenalex.org/work/W4293659489","2022-08-27","https://semopenalex.org/concept/C2993640289"
"https://semopenalex.org/work/W4300863286","2022-08-26","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4300863286","2022-08-26","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4300863286","2022-08-26","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4300863286","2022-08-26","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4300863286","2022-08-26","https://semopenalex.org/concept/C70721500"
"https://semopenalex.org/work/W4300863286","2022-08-26","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C142724271"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C41008148"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C2779013556"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C2780263296"
"https://semopenalex.org/work/W4293761278","2022-08-26","https://semopenalex.org/concept/C2992691968"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C104317684"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C64927066"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C2776202225"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C2778305200"
"https://semopenalex.org/work/W4293548508","2022-08-26","https://semopenalex.org/concept/C2776999253"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C530470458"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C2780035454"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C138631740"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C126511603"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C13245373"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C18150654"
"https://semopenalex.org/work/W4293734602","2022-08-26","https://semopenalex.org/concept/C2779820397"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C71240020"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C108215921"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C2779820397"
"https://semopenalex.org/work/W4293224178","2022-08-26","https://semopenalex.org/concept/C2776568683"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C2775842073"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C2989005"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C19527891"
"https://semopenalex.org/work/W4293116442","2022-08-26","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C121332964"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C62520636"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C159985019"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C521977710"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C91881484"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C32909587"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C15920480"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C93275456"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C2778987444"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C2984497647"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C2994114330"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C67407626"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C161624437"
"https://semopenalex.org/work/W4293106130","2022-08-25","https://semopenalex.org/concept/C53105671"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C104317684"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C150194340"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C41091548"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C179463898"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C190727270"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C60644358"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C2777701055"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C70721500"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293313345","2022-08-25","https://semopenalex.org/concept/C2780737395"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C41008148"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C76155785"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C70721500"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C21951064"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C69610077"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C930959"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C2779679103"
"https://semopenalex.org/work/W4293036564","2022-08-25","https://semopenalex.org/concept/C2992195973"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C104317684"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C149011108"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C2776694085"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C2781303535"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C2780035454"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C21951064"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C513720949"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C162862793"
"https://semopenalex.org/work/W4293095671","2022-08-25","https://semopenalex.org/concept/C3018146709"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C127413603"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C191897082"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C136229726"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C188027245"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C2777230088"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C49892992"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C2779820397"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C108586683"
"https://semopenalex.org/work/W4293217584","2022-08-25","https://semopenalex.org/concept/C160756335"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C18903297"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C60644358"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C150903083"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C2780035454"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C70721500"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C74187038"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C519536355"
"https://semopenalex.org/work/W4292977888","2022-08-24","https://semopenalex.org/concept/C103637391"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C540031477"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C7836513"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C2779013556"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C2780394083"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C509974204"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C48349386"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C3020616263"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C2776107976"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293220854","2022-08-24","https://semopenalex.org/concept/C2779081379"
"https://semopenalex.org/work/W4293220818","2022-08-24","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293220818","2022-08-24","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293220818","2022-08-24","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293220818","2022-08-24","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4293220818","2022-08-24","https://semopenalex.org/concept/C192562407"
